ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_source,ma_short,ma_long,signal,position,daily_ret,strategy_ret,strategy_nav,bh_nav,strategy_dd,bh_dd
000776.SZ,20250909,20.19,20.79,20.12,20.49,20.26,0.2299999999999968,1.1352418558736272,554257.0,,tushare_legacy_get_k_data,20.402,21.16133333333333,0,0.0,0.011352418558736366,0.0,1.0,1.208849557522124,0.0,0.081989247311828
000776.SZ,20250910,20.46,20.77,20.36,20.43,20.49,-0.0599999999999987,-0.2928257686676365,381830.0,,tushare_legacy_get_k_data,20.381999999999998,21.12933333333333,0,0.0,-0.002928257686676372,-0.0,1.0,1.2053097345132746,0.0,0.08467741935483875
000776.SZ,20250911,20.38,21.12,20.33,21.05,20.43,0.620000000000001,3.034752814488502,707365.0,,tushare_legacy_get_k_data,20.544,21.146,0,0.0,0.03034752814488506,0.0,1.0,1.24188790560472,0.0,0.056899641577060955
000776.SZ,20250912,21.03,21.33,20.86,20.96,21.05,-0.0899999999999998,-0.4275534441805218,503989.0,,tushare_legacy_get_k_data,20.637999999999998,21.055333333333333,0,0.0,-0.004275534441805173,-0.0,1.0,1.2365781710914459,0.0,0.06093189964157697
000776.SZ,20250915,20.95,21.51,20.81,21.13,20.96,0.1699999999999981,0.8110687022900674,580467.0,,tushare_legacy_get_k_data,20.812,20.983999999999998,0,0.0,0.008110687022900631,0.0,1.0,1.2466076696165194,0.0,0.05331541218638003
000776.SZ,20250916,21.12,21.24,20.67,21.0,21.13,-0.129999999999999,-0.61523899668717,440179.0,,tushare_legacy_get_k_data,20.913999999999998,20.925333333333334,0,0.0,-0.00615238996687173,-0.0,1.0,1.2389380530973453,0.0,0.05913978494623662
000776.SZ,20250917,21.1,21.25,20.84,21.1,21.0,0.1000000000000014,0.476190476190483,471727.0,,tushare_legacy_get_k_data,21.048000000000002,20.926,1,0.0,0.004761904761904745,0.0,1.0,1.2448377581120946,0.0,0.054659498207885404
000776.SZ,20250918,20.98,21.1,19.92,20.28,21.1,-0.8200000000000003,-3.8862559241706176,1006249.0,,tushare_legacy_get_k_data,20.894,20.834666666666667,0,1.0,-0.03886255924170612,-0.03886255924170612,0.9611374407582939,1.1964601769911507,0.03886255924170612,0.09139784946236562
000776.SZ,20250919,20.13,20.35,20.02,20.15,20.28,-0.1300000000000025,-0.6410256410256536,409982.0,,tushare_legacy_get_k_data,20.732,20.726,0,1.0,-0.0064102564102564985,-0.0064102564102564985,0.9549763033175355,1.1887905604719766,0.04502369668246453,0.09722222222222232
000776.SZ,20250922,20.14,20.51,20.11,20.5,20.15,0.3500000000000014,1.7369727047146473,354302.0,,tushare_legacy_get_k_data,20.606,20.654666666666667,-1,1.0,0.017369727047146455,0.017369727047146455,0.971563981042654,1.209439528023599,0.028436018957346043,0.08154121863799291
000776.SZ,20250923,20.38,20.68,20.11,20.39,20.5,-0.1099999999999994,-0.5365853658536558,411614.0,,tushare_legacy_get_k_data,20.484,20.6,0,0.0,-0.00536585365853659,-0.0,0.971563981042654,1.2029498525073747,0.028436018957346043,0.08646953405017932
000776.SZ,20250924,20.31,20.66,20.25,20.58,20.39,0.1899999999999977,0.9318293281019996,372293.0,,tushare_legacy_get_k_data,20.38,20.60333333333333,0,0.0,0.009318293281020074,0.0,0.971563981042654,1.2141592920353983,0.028436018957346043,0.07795698924731198
000776.SZ,20250925,20.48,20.97,20.41,20.82,20.58,0.240000000000002,1.1661807580175023,438271.0,,tushare_legacy_get_k_data,20.488,20.642,0,0.0,0.011661807580175099,0.0,0.971563981042654,1.2283185840707966,0.028436018957346043,0.06720430107526887
000776.SZ,20250926,20.71,21.01,20.6,20.76,20.82,-0.0599999999999987,-0.2881844380403396,343020.0,,tushare_legacy_get_k_data,20.610000000000003,20.660000000000004,0,0.0,-0.0028818443804033977,-0.0,0.971563981042654,1.2247787610619472,0.028436018957346043,0.06989247311827962
000776.SZ,20250929,20.71,22.85,20.68,22.85,20.76,2.09,10.067437379576107,2007565.0,,tushare_legacy_get_k_data,21.080000000000002,20.832666666666668,1,0.0,0.10067437379576116,0.0,0.971563981042654,1.348082595870207,0.028436018957346043,0.0
000776.SZ,20250930,22.85,22.96,22.1,22.18,22.85,-0.6700000000000017,-2.9321663019693727,1670990.0,,tushare_legacy_get_k_data,21.438,20.945333333333334,0,1.0,-0.029321663019693744,-0.029321663019693744,0.9430761093884491,1.3085545722713867,0.0569238906115509,0.029321663019693744
000776.SZ,20251009,22.12,23.44,21.7,23.09,22.18,0.91,4.102795311091074,1714165.0,,tushare_legacy_get_k_data,21.94,21.122666666666667,0,1.0,0.041027953110910786,0.041027953110910786,0.9817685917844585,1.362241887905605,0.018231408215541478,0.0
000776.SZ,20251010,22.95,24.55,22.86,23.95,23.09,0.8599999999999994,3.7245560848852297,1634380.0,,tushare_legacy_get_k_data,22.566,21.316,0,1.0,0.03724556084885222,0.03724556084885222,1.0183351136092584,1.4129793510324486,0.0,0.0
000776.SZ,20251013,23.22,23.9,22.48,23.13,23.95,-0.8200000000000003,-3.4237995824634666,1578988.0,,tushare_legacy_get_k_data,23.04,21.46066666666667,0,1.0,-0.034237995824634715,-0.034237995824634715,0.9834693602414257,1.3646017699115045,0.034237995824634715,0.034237995824634826
000776.SZ,20251014,23.19,24.25,22.91,23.22,23.13,0.0899999999999998,0.3891050583657581,1521727.0,,tushare_legacy_get_k_data,23.113999999999997,21.6,0,1.0,0.0038910505836575737,0.0038910505836575737,0.9872960892696024,1.3699115044247787,0.030480167014613868,0.03048016701461398
000776.SZ,20251015,23.58,24.5,22.91,24.43,23.22,1.2100000000000009,5.211024978466843,1854319.0,,tushare_legacy_get_k_data,23.564,21.828666666666667,0,1.0,0.05211024978466838,0.05211024978466838,1.0387443350928678,1.4412979351032449,0.0,0.0
000776.SZ,20251016,23.9,24.32,23.65,24.18,24.43,-0.25,-1.023331968890708,1389859.0,,tushare_legacy_get_k_data,23.782,22.034,0,1.0,-0.010233319688907061,-0.010233319688907061,1.0281145322368213,1.4265486725663719,0.010233319688907061,0.01023331968890695
000776.SZ,20251017,24.16,24.4,23.12,23.27,24.18,-0.91,-3.7634408602150544,1208233.0,,tushare_legacy_get_k_data,23.645999999999997,22.233333333333334,0,1.0,-0.037634408602150504,-0.037634408602150504,0.9894220498408118,1.3728613569321535,0.047482603356528874,0.04748260335652876
000776.SZ,20251020,23.45,23.68,22.55,22.62,23.27,-0.6499999999999986,-2.7932960893854686,1214430.0,,tushare_legacy_get_k_data,23.544,22.398,0,1.0,-0.027932960893854664,-0.027932960893854664,0.9617845624150909,1.3345132743362833,0.07408923454768723,0.07408923454768723
000776.SZ,20251021,22.66,23.02,22.44,22.78,22.62,0.1600000000000001,0.7073386383731217,1166854.0,,tushare_legacy_get_k_data,23.456,22.55,0,1.0,0.007073386383731117,0.007073386383731117,0.9685876362429606,1.343952802359882,0.06753990994678671,0.06753990994678682
000776.SZ,20251022,22.51,22.68,22.18,22.33,22.78,-0.4500000000000028,-1.975417032484648,756133.0,,tushare_legacy_get_k_data,23.035999999999998,22.679333333333332,0,1.0,-0.0197541703248465,-0.0197541703248465,0.9494539911020767,1.31740412979351,0.08595988538681965,0.08595988538681976
000776.SZ,20251023,22.34,22.8,22.19,22.68,22.33,0.3500000000000014,1.5673981191222637,708738.0,,tushare_legacy_get_k_data,22.736,22.819333333333336,-1,1.0,0.01567398119122254,0.01567398119122254,0.9643357151005418,1.3380530973451323,0.07163323782234976,0.07163323782234987
000776.SZ,20251024,22.6,22.96,22.52,22.96,22.68,0.2800000000000011,1.234567901234573,830150.0,,tushare_legacy_get_k_data,22.674,22.962,0,0.0,0.012345679012345734,0.0,0.9643357151005418,1.3545722713864303,0.07163323782234976,0.06017191977077396
000776.SZ,20251027,23.21,23.75,22.88,23.41,22.96,0.4499999999999993,1.9599303135888468,1243388.0,,tushare_legacy_get_k_data,22.832,23.138666666666666,0,0.0,0.019599303135888535,0.0,0.9643357151005418,1.381120943952802,0.07163323782234976,0.04175194433074114
000776.SZ,20251028,23.15,23.34,22.88,22.98,23.41,-0.4299999999999997,-1.8368218709952997,796345.0,,tushare_legacy_get_k_data,22.872,23.147333333333336,0,0.0,-0.018368218709952977,-0.0,0.9643357151005418,1.3557522123893804,0.07163323782234976,0.059353254195661176
000776.SZ,20251029,22.9,24.1,22.88,23.92,22.98,0.9400000000000012,4.090513489991302,1225789.0,,tushare_legacy_get_k_data,23.19,23.263333333333332,0,0.0,0.04090513489991299,0.0,0.9643357151005418,1.4112094395280235,0.07163323782234976,0.020875972165370515
000776.SZ,20251030,23.92,24.0,23.5,23.55,23.92,-0.370000000000001,-1.5468227424749204,811281.0,,tushare_legacy_get_k_data,23.363999999999997,23.293999999999997,1,0.0,-0.015468227424749181,-0.0,0.9643357151005418,1.3893805309734513,0.07163323782234976,0.036021285304952966
000776.SZ,20251031,23.66,23.7,22.56,22.57,23.55,-0.9800000000000004,-4.161358811040341,1223770.0,,tushare_legacy_get_k_data,23.286,23.201999999999998,0,1.0,-0.04161358811040339,-0.04161358811040339,0.9242062458521966,1.3315634218289085,0.11026590987899931,0.07613589848546876
000776.SZ,20251103,22.53,22.57,21.93,22.42,22.57,-0.1499999999999985,-0.6645990252547567,744258.0,,tushare_legacy_get_k_data,23.088,23.154666666666667,-1,1.0,-0.006645990252547529,-0.006645990252547529,0.9180639801509193,1.3227138643067848,0.11617907396930272,0.08227589029881288
000776.SZ,20251104,22.42,22.47,22.13,22.23,22.42,-0.1900000000000012,-0.8474576271186498,451961.0,,tushare_legacy_get_k_data,22.938000000000002,23.08866666666667,0,0.0,-0.008474576271186529,-0.0,0.9180639801509193,1.311504424778761,0.11617907396930272,0.09005321326238236
000776.SZ,20251105,22.04,22.34,21.97,22.22,22.23,-0.0100000000000015,-0.0449842555105783,383786.0,,tushare_legacy_get_k_data,22.598000000000003,22.941333333333333,0,0.0,-0.00044984255510582827,-0.0,0.9180639801509193,1.310914454277286,0.11617907396930272,0.09046254604993875
000776.SZ,20251106,22.34,23.38,22.3,23.15,22.22,0.9299999999999996,4.185418541854184,1215562.0,,tushare_legacy_get_k_data,22.517999999999997,22.872666666666667,0,0.0,0.04185418541854191,0.0,0.9180639801509193,1.365781710914454,0.11617907396930272,0.052394596807204374
000776.SZ,20251107,23.0,23.04,22.71,22.75,23.15,-0.3999999999999986,-1.7278617710583093,509922.0,,tushare_legacy_get_k_data,22.554,22.838000000000005,0,0.0,-0.017278617710583144,-0.0,0.9180639801509193,1.3421828908554572,0.11617907396930272,0.06876790830945567
000776.SZ,20251110,22.71,23.83,22.56,23.6,22.75,0.8500000000000014,3.7362637362637425,980462.0,,tushare_legacy_get_k_data,22.79,22.903333333333332,0,0.0,0.03736263736263745,0.0,0.9180639801509193,1.392330383480826,0.11617907396930272,0.03397462136717144
000776.SZ,20251111,23.44,23.65,23.05,23.14,23.6,-0.4600000000000008,-1.949152542372885,557968.0,,tushare_legacy_get_k_data,22.972,22.92733333333333,1,0.0,-0.019491525423728895,-0.0,0.9180639801509193,1.3651917404129794,0.11617907396930272,0.052803929594760546
000776.SZ,20251112,23.01,23.36,22.85,23.05,23.14,-0.0899999999999998,-0.3889369057908377,526842.0,,tushare_legacy_get_k_data,23.137999999999998,22.97533333333333,0,1.0,-0.003889369057908376,-0.003889369057908376,0.91449329051334,1.359882005899705,0.11961657973173856,0.0564879246827672
000776.SZ,20251113,23.0,23.58,22.97,23.47,23.05,0.4199999999999981,1.822125813449016,625108.0,,tushare_legacy_get_k_data,23.202,23.028000000000002,0,1.0,0.018221258134490048,0.018221258134490048,0.9311565088220428,1.3846607669616515,0.10357488617370525,0.03929594760540345
000776.SZ,20251114,23.2,23.35,22.81,22.85,23.47,-0.6199999999999974,-2.6416702172986684,554490.0,,tushare_legacy_get_k_data,23.222,23.020666666666667,0,1.0,-0.02641670217298664,-0.02641670217298664,0.9065584246520529,1.3480825958702063,0.12725548142604015,0.06467458043389296
000776.SZ,20251117,22.78,22.8,22.33,22.43,22.85,-0.4200000000000017,-1.8380743982494605,460447.0,,tushare_legacy_get_k_data,22.988,22.955333333333332,0,1.0,-0.018380743982494563,-0.018380743982494563,0.88989520634335,1.3233038348082593,0.14329717498407357,0.08186655751125693
000776.SZ,20251118,22.38,23.07,22.34,22.66,22.43,0.2300000000000004,1.0254123941150264,542285.0,,tushare_legacy_get_k_data,22.892,22.934,-1,1.0,0.010254123941150217,0.010254123941150217,0.8990203020838301,1.3368731563421825,0.13451243803562674,0.07245190339746244
000776.SZ,20251119,22.56,22.97,22.53,22.76,22.66,0.1000000000000014,0.4413062665489913,351079.0,,tushare_legacy_get_k_data,22.834,22.85666666666667,0,0.0,0.0044130626654899086,0.0,0.8990203020838301,1.3427728613569319,0.13451243803562674,0.0683585755218995
000776.SZ,20251120,23.29,23.35,22.1,22.1,22.76,-0.6600000000000001,-2.899824253075572,659503.0,,tushare_legacy_get_k_data,22.560000000000002,22.76,0,0.0,-0.02899824253075567,-0.0,0.8990203020838301,1.3038348082595868,0.13451243803562674,0.09537453950061425
000776.SZ,20251121,21.87,22.08,21.08,21.1,22.1,-1.0,-4.524886877828054,724945.0,,tushare_legacy_get_k_data,22.21,22.662,0,0.0,-0.04524886877828049,-0.0,0.8990203020838301,1.2448377581120942,0.13451243803562674,0.1363078182562425
000776.SZ,20251124,21.2,21.39,20.88,21.16,21.1,0.0599999999999987,0.2843601895734536,426010.0,,tushare_legacy_get_k_data,21.956,22.578,0,0.0,0.0028436018957345155,0.0,0.8990203020838301,1.2483775811209437,0.13451243803562674,0.1338518215309049
000776.SZ,20251125,21.2,21.29,20.91,20.98,21.16,-0.1799999999999997,-0.8506616257088833,531444.0,,tushare_legacy_get_k_data,21.62,22.494666666666664,0,0.0,-0.008506616257088817,-0.0,0.8990203020838301,1.237758112094395,0.13451243803562674,0.14121981170691789
000776.SZ,20251126,20.97,21.36,20.92,21.09,20.98,0.1099999999999994,0.5243088655862699,436173.0,,tushare_legacy_get_k_data,21.286,22.419333333333334,0,0.0,0.00524308865586276,0.0,0.8990203020838301,1.2442477876106193,0.13451243803562674,0.13671715104379878
000776.SZ,20251127,21.02,21.38,21.0,21.08,21.09,-0.0100000000000015,-0.0474158368895285,296802.0,,tushare_legacy_get_k_data,21.082,22.281333333333333,0,0.0,-0.0004741583688953055,-0.0,0.8990203020838301,1.2436578171091441,0.13451243803562674,0.13712648383135517
000776.SZ,20251128,21.01,21.2,20.89,21.14,21.08,0.0600000000000022,0.2846299810246787,319893.0,,tushare_legacy_get_k_data,21.09,22.173999999999996,0,0.0,0.002846299810246755,0.0,0.8990203020838301,1.2471976401179938,0.13451243803562674,0.13467048710601737
000776.SZ,20251201,21.06,21.23,20.99,21.16,21.14,0.0199999999999995,0.0946073793755892,390043.0,,tushare_legacy_get_k_data,21.09,22.011333333333333,0,0.0,0.0009460737937558861,0.0,0.8990203020838301,1.2483775811209437,0.13451243803562674,0.1338518215309049
000776.SZ,20251202,21.15,21.15,20.77,20.9,21.16,-0.2600000000000015,-1.2287334593572852,418229.0,,tushare_legacy_get_k_data,21.074,21.862000000000002,0,0.0,-0.012287334593572896,-0.0,0.8990203020838301,1.2330383480825955,0.13451243803562674,0.14449447400736826
000776.SZ,20251203,21.25,21.25,20.75,20.86,20.9,-0.0399999999999991,-0.1913875598086083,370803.0,,tushare_legacy_get_k_data,21.028,21.716,0,0.0,-0.00191387559808609,-0.0,0.8990203020838301,1.2306784660766958,0.13451243803562674,0.1461318051575934
000776.SZ,20251204,20.77,21.05,20.76,20.95,20.86,0.0899999999999998,0.4314477468839878,253747.0,,tushare_legacy_get_k_data,21.002,21.548,0,0.0,0.00431447746883995,0.0,0.8990203020838301,1.2359882005899703,0.13451243803562674,0.14244781006958673
