ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_source
600036.SH,20260507,37.047,37.157,36.937,36.947,36.997,-0.04999999999999716,-0.13514609292644583,790090.0,,tushare_legacy_get_k_data
600036.SH,20260508,37.027,37.177,36.897,36.937,36.947,-0.010000000000005116,-0.02706579695240511,869539.0,,tushare_legacy_get_k_data
600036.SH,20260511,36.947,36.977,36.697,36.967,36.937,0.030000000000001137,0.08121937352790194,925489.0,,tushare_legacy_get_k_data
600036.SH,20260512,36.977,37.137,36.857,36.897,36.967,-0.07000000000000028,-0.18935807612194738,967299.0,,tushare_legacy_get_k_data
600036.SH,20260513,36.957,37.087,36.847,36.877,36.897,-0.01999999999999602,-0.05420494891182487,718304.0,,tushare_legacy_get_k_data
600036.SH,20260514,36.807,37.017,36.727,36.807,36.877,-0.07000000000000028,-0.18982021314098296,867868.0,,tushare_legacy_get_k_data
600036.SH,20260515,36.807,36.967,36.607,36.647,36.807,-0.1600000000000037,-0.43469992121064926,821738.0,,tushare_legacy_get_k_data
600036.SH,20260518,36.647,36.657,36.347,36.467,36.647,-0.17999999999999972,-0.49117253799765254,707684.0,,tushare_legacy_get_k_data
600036.SH,20260519,36.477,36.737,36.337,36.367,36.467,-0.10000000000000142,-0.27422052814874115,719910.0,,tushare_legacy_get_k_data
600036.SH,20260520,36.367,36.437,36.167,36.167,36.367,-0.19999999999999574,-0.5499491297054906,693184.0,,tushare_legacy_get_k_data
600036.SH,20260521,36.177,36.337,36.107,36.147,36.167,-0.020000000000003126,-0.055299029502040874,725200.0,,tushare_legacy_get_k_data
600036.SH,20260522,36.097,36.327,35.967,36.017,36.147,-0.12999999999999545,-0.35964257061442295,797617.0,,tushare_legacy_get_k_data
600036.SH,20260525,36.007,36.257,35.897,35.937,36.017,-0.0800000000000054,-0.2221173334814265,710668.0,,tushare_legacy_get_k_data
600036.SH,20260526,35.937,36.287,35.897,35.997,35.937,0.060000000000002274,0.1669588446448014,706203.0,,tushare_legacy_get_k_data
600036.SH,20260527,36.007,36.187,35.777,35.997,35.997,0.0,0.0,845146.0,,tushare_legacy_get_k_data
600036.SH,20260528,36.047,36.427,35.967,36.117,35.997,0.11999999999999744,0.33336111342611174,995791.0,,tushare_legacy_get_k_data
600036.SH,20260529,36.097,37.037,35.927,37.007,36.117,0.8900000000000006,2.464213528255394,1531384.0,,tushare_legacy_get_k_data
600036.SH,20260601,36.997,37.197,36.797,37.197,37.007,0.19000000000000483,0.5134163806847485,961379.0,,tushare_legacy_get_k_data
600036.SH,20260602,37.157,37.877,37.047,37.797,37.197,0.5999999999999943,1.6130333091378184,1256970.0,,tushare_legacy_get_k_data
600036.SH,20260603,37.807,37.807,37.247,37.497,37.797,-0.29999999999999716,-0.7937137868084695,881275.0,,tushare_legacy_get_k_data
600036.SH,20260604,37.397,37.647,36.987,37.097,37.497,-0.3999999999999986,-1.0667520068272092,738841.0,,tushare_legacy_get_k_data
600036.SH,20260605,37.177,37.697,37.107,37.577,37.097,0.4799999999999969,1.2939051675337543,778709.0,,tushare_legacy_get_k_data
600036.SH,20260608,37.397,37.757,37.357,37.497,37.577,-0.0799999999999983,-0.21289618649705483,769478.0,,tushare_legacy_get_k_data
600036.SH,20260609,37.497,37.637,37.397,37.487,37.497,-0.00999999999999801,-0.026668800170675015,664500.0,,tushare_legacy_get_k_data
600036.SH,20260610,37.447,38.077,37.377,37.897,37.487,0.4099999999999966,1.0937124869954826,935861.0,,tushare_legacy_get_k_data
600036.SH,20260611,37.927,38.087,37.567,37.727,37.897,-0.1700000000000017,-0.4485843206586318,594454.0,,tushare_legacy_get_k_data
600036.SH,20260612,37.587,38.347,37.337,38.337,37.727,0.6100000000000065,1.6168791581626065,1119834.0,,tushare_legacy_get_k_data
600036.SH,20260615,38.207,38.367,37.727,37.947,38.337,-0.39000000000000057,-1.0172939979654134,977404.0,,tushare_legacy_get_k_data
600036.SH,20260616,37.807,37.887,37.407,37.567,37.947,-0.38000000000000256,-1.001396684849929,789669.0,,tushare_legacy_get_k_data
600036.SH,20260617,37.677,37.847,37.137,37.227,37.567,-0.3400000000000034,-0.905049644634928,660452.0,,tushare_legacy_get_k_data
600036.SH,20260618,37.147,37.197,36.257,36.257,37.227,-0.9699999999999989,-2.60563569452279,1003461.0,,tushare_legacy_get_k_data
600036.SH,20260622,36.007,36.897,35.947,36.647,36.257,0.39000000000000057,1.075654356400145,1100768.0,,tushare_legacy_get_k_data
600036.SH,20260623,36.647,37.187,36.347,36.397,36.647,-0.25,-0.6821840805522963,1008007.0,,tushare_legacy_get_k_data
600036.SH,20260624,36.487,36.577,35.747,35.757,36.397,-0.6400000000000006,-1.758386680220899,1236166.0,,tushare_legacy_get_k_data
600036.SH,20260625,35.727,35.987,35.197,35.227,35.757,-0.5300000000000011,-1.4822272562015861,1181162.0,,tushare_legacy_get_k_data
600036.SH,20260626,35.377,35.467,34.877,34.997,35.227,-0.22999999999999687,-0.652908280580228,1055410.0,,tushare_legacy_get_k_data
600036.SH,20260629,34.897,35.717,34.397,35.417,34.997,0.4200000000000017,1.2001028659599444,1080735.0,,tushare_legacy_get_k_data
600036.SH,20260630,35.367,35.387,34.347,34.497,35.417,-0.9200000000000017,-2.5976226106107285,1099038.0,,tushare_legacy_get_k_data
600036.SH,20260701,34.517,35.117,34.277,34.907,34.497,0.4099999999999966,1.1885091457228067,891221.0,,tushare_legacy_get_k_data
600036.SH,20260702,35.277,35.797,35.127,35.597,34.907,0.6900000000000048,1.9766808949494512,944614.0,,tushare_legacy_get_k_data
600036.SH,20260703,35.667,36.057,35.347,35.827,35.597,0.22999999999999687,0.6461218642020307,853124.0,,tushare_legacy_get_k_data
